dt,dt_iso,timezone,city_name,lat,lon,temp,dew_point,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,dt_iso,month,day,hour
1541682000,2018-11-08 13:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.62,49.55,55.35,55.99,1019,,,80,2018,11,8,13
1541685600,2018-11-08 14:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.62,49.55,53.94,55.99,1019,,,80,2018,11,8,14
1541689200,2018-11-08 15:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.62,49.55,55.35,55.99,1020,,,80,2018,11,8,15
1541692800,2018-11-08 16:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,56.97,48.78,55.35,57.18,1020,,,74,2018,11,8,16
1541696400,2018-11-08 17:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.22,50.49,54.91,56.25,1019,,,84,2018,11,8,17
1541700000,2018-11-08 18:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.22,51.12,54.91,57.54,1019,,,86,2018,11,8,18
1541703600,2018-11-08 19:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.62,51.19,55.38,56.25,1018,,,85,2018,11,8,19
1541707200,2018-11-08 20:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.62,51.19,55.38,56.25,1017,,,85,2018,11,8,20
1541710800,2018-11-08 21:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.62,50.86,55.38,56.25,1017,,,84,2018,11,8,21
1541714400,2018-11-08 22:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.62,51.49,55.38,56.25,1017,,,86,2018,11,8,22
1541718000,2018-11-08 23:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,56.84,51.4,53.94,57.18,1017,,,82,2018,11,8,23
1541721600,2018-11-09 00:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.09,49.71,53.94,55.38,1018,,,82,2018,11,9,0
1541725200,2018-11-09 01:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.09,48.7,53.94,55.38,1019,,,79,2018,11,9,1
1541728800,2018-11-09 02:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.08,48.34,52.14,55.38,1019,,,78,2018,11,9,2
1541732400,2018-11-09 03:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,53.2,48.18,51.39,53.58,1020,,,83,2018,11,9,3
1541736000,2018-11-09 04:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,53.19,49.42,51.85,53.58,1021,,,87,2018,11,9,4
1541739600,2018-11-09 05:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,51.73,48.6,50.41,52.14,1021,,,89,2018,11,9,5
1541743200,2018-11-09 06:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,50.34,47.53,48.79,50.95,1022,,,90,2018,11,9,6
1541746800,2018-11-09 07:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,49.77,44.82,46.99,49.98,1022,,,83,2018,11,9,7
1541750400,2018-11-09 08:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,48.4,44.1,46.99,48.79,1023,,,85,2018,11,9,8
1541754000,2018-11-09 09:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,48.38,42.51,46.74,48.79,1024,,,80,2018,11,9,9
1541757600,2018-11-09 10:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,47.97,40.78,46.63,48.18,1024,,,76,2018,11,9,10
1541761200,2018-11-09 11:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.6,39.79,46.09,46.99,1024,,,77,2018,11,9,11
1541764800,2018-11-09 12:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.51,39.02,45.19,46.81,1025,,,75,2018,11,9,12
1541768400,2018-11-09 13:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.49,37.98,44.94,46.81,1026,,,72,2018,11,9,13
1541772000,2018-11-09 14:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.49,37.62,44.94,46.81,1027,,,71,2018,11,9,14
1541775600,2018-11-09 15:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.51,37.98,45.19,46.81,1028,,,72,2018,11,9,15
1541779200,2018-11-09 16:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,48.38,37.94,46.35,48.79,1029,,,67,2018,11,9,16
1541782800,2018-11-09 17:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,48.51,37.29,46.74,48.79,1029,,,65,2018,11,9,17
1541786400,2018-11-09 18:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,51.39,37.56,50.95,52.14,1029,,,59,2018,11,9,18
1541790000,2018-11-09 19:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,53.2,37.47,52.14,53.58,1028,,,55,2018,11,9,19
1541793600,2018-11-09 20:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.09,37.31,53.37,55.38,1028,,,51,2018,11,9,20
1541797200,2018-11-09 21:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.09,36.81,53.37,55.38,1028,,,50,2018,11,9,21
1541800800,2018-11-09 22:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.49,35.08,53.37,55.81,1028,,,46,2018,11,9,22
1541804400,2018-11-09 23:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,53.62,34.43,52.14,53.83,1028,,,48,2018,11,9,23
1541808000,2018-11-10 00:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,51.73,33.21,48.54,51.85,1029,,,49,2018,11,10,0
1541811600,2018-11-10 01:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,49.84,33.42,46.35,49.98,1030,,,53,2018,11,10,1
1541815200,2018-11-10 02:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,48.36,35.13,44.37,48.79,1030,,,60,2018,11,10,2
1541818800,2018-11-10 03:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.2,35.11,43.14,46.99,1031,,,65,2018,11,10,3
1541822400,2018-11-10 04:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,44.8,34.52,43.14,46.99,1031,,,67,2018,11,10,4
1541826000,2018-11-10 05:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,42.46,34.77,41.95,43.75,1031,,,74,2018,11,10,5
1541829600,2018-11-10 06:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,42.39,34.36,41.31,43.39,1031,,,73,2018,11,10,6
1541833200,2018-11-10 07:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,42.33,33.62,39.54,42.78,1031,,,71,2018,11,10,7
1541836800,2018-11-10 08:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,42.22,33.51,39.54,42.78,1031,,,71,2018,11,10,8
1541840400,2018-11-10 09:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,40.75,32.43,37.74,40.98,1031,,,72,2018,11,10,9
1541844000,2018-11-10 10:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,38.88,29.55,35.94,39.18,1031,,,68,2018,11,10,10
1541847600,2018-11-10 11:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,37.08,27.39,35.37,37.38,1031,,,66,2018,11,10,11
1541851200,2018-11-10 12:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,35.6,27.7,32.31,35.83,1031,,,71,2018,11,10,12
1541854800,2018-11-10 13:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,35.08,27.86,32.31,35.58,1031,,,73,2018,11,10,13
1541858400,2018-11-10 14:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,36.97,26.98,34.39,37.38,1032,,,65,2018,11,10,14
1541862000,2018-11-10 15:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,39.38,26.56,37.74,39.79,1032,,,58,2018,11,10,15
1541865600,2018-11-10 16:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,42.73,22.96,39.54,42.85,1031,,,43,2018,11,10,16
1541869200,2018-11-10 17:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.49,19.78,44.37,46.81,1030,,,32,2018,11,10,17
1541872800,2018-11-10 18:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,48.38,15.33,46.74,48.79,1030,,,24,2018,11,10,18
1541876400,2018-11-10 19:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,51.31,19.22,48.54,51.78,1028,,,26,2018,11,10,19
1541880000,2018-11-10 20:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,50.09,21.25,49.87,52.39,1027,,,30,2018,11,10,20
1541883600,2018-11-10 21:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,51.85,22.62,51.39,52.39,1026,,,30,2018,11,10,21
1541887200,2018-11-10 22:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,51.85,24.64,51.39,52.39,1025,,,33,2018,11,10,22
1541890800,2018-11-10 23:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,51.73,26.38,50.31,51.85,1024,,,36,2018,11,10,23
1541894400,2018-11-11 00:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,48.49,24.98,46.35,48.79,1024,,,38,2018,11,11,0
1541898000,2018-11-11 01:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,49.73,26.51,46.35,49.98,1024,,,39,2018,11,11,1
1541901600,2018-11-11 02:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,48.38,27.54,46.74,48.79,1023,,,43,2018,11,11,2
1541905200,2018-11-11 03:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,47.84,29.01,44.37,48.18,1024,,,47,2018,11,11,3
1541908800,2018-11-11 04:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,47.84,30.34,44.94,48.18,1023,,,50,2018,11,11,4
1541912400,2018-11-11 05:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,48.38,30.79,44.94,48.79,1023,,,50,2018,11,11,5
1541916000,2018-11-11 06:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,47.95,32.13,44.94,48.18,1023,,,54,2018,11,11,6
1541919600,2018-11-11 07:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,47.95,33.91,46.35,48.18,1023,,,58,2018,11,11,7
1541923200,2018-11-11 08:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.6,35.1,46.27,46.99,1023,,,64,2018,11,11,8
1541926800,2018-11-11 09:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.6,35.47,46.09,46.99,1023,,,65,2018,11,11,9
1541930400,2018-11-11 10:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.6,35.87,46.09,46.99,1022,,,66,2018,11,11,10
1541934000,2018-11-11 11:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.6,36.99,46.09,46.99,1022,,,69,2018,11,11,11
1541937600,2018-11-11 12:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.62,35.89,44.94,46.99,1022,,,66,2018,11,11,12
1541941200,2018-11-11 13:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.58,37.35,44.94,46.81,1022,,,70,2018,11,11,13
1541944800,2018-11-11 14:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.62,37,46.35,46.99,1023,,,69,2018,11,11,14
1541948400,2018-11-11 15:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,47.97,37.54,46.35,48.18,1023,,,67,2018,11,11,15
1541952000,2018-11-11 16:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,48.51,37.69,46.74,48.79,1023,,,66,2018,11,11,16
1541955600,2018-11-11 17:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,48.51,38.82,48.18,48.79,1022,,,69,2018,11,11,17
1541959200,2018-11-11 18:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,50.9,38.77,50.31,50.95,1021,,,63,2018,11,11,18
1541962800,2018-11-11 19:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,51.46,38.89,50.95,52.39,1020,,,62,2018,11,11,19
1541966400,2018-11-11 20:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,51.82,38.82,51.39,52.14,1019,,,61,2018,11,11,20
1541970000,2018-11-11 21:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,53.2,38.84,52.14,53.58,1019,,,58,2018,11,11,21
1541973600,2018-11-11 22:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,51.85,38.86,51.78,52.39,1019,,,61,2018,11,11,22
1541977200,2018-11-11 23:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,51.85,38.86,51.39,52.39,1019,,,61,2018,11,11,23
1541980800,2018-11-12 00:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,51.75,39.58,50.59,52.14,1019,,,63,2018,11,12,0
1541984400,2018-11-12 01:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,51.73,40.75,50.31,51.85,1019,,,66,2018,11,12,1
1541988000,2018-11-12 02:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,50.9,41.85,50.31,50.95,1019,,,71,2018,11,12,2
1541991600,2018-11-12 03:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,48.63,44.64,48.18,50.59,1019,,,86,2018,11,12,3
1541995200,2018-11-12 04:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,47.97,46.04,46.74,48.18,1020,,,93,2018,11,12,4
1541998800,2018-11-12 05:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,47.95,46.02,46.45,48.18,1019,,,93,2018,11,12,5
1542002400,2018-11-12 06:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.58,44.67,45.91,46.99,1018,,,93,2018,11,12,6
1542006000,2018-11-12 07:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.53,45.72,45.19,46.81,1017,,,97,2018,11,12,7
1542009600,2018-11-12 08:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.09,44.19,44.94,46.38,1017,,,93,2018,11,12,8
1542013200,2018-11-12 09:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.08,44.17,44.65,46.38,1017,,,93,2018,11,12,9
1542016800,2018-11-12 10:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,44.73,42.84,44.58,45.27,1018,,,93,2018,11,12,10
1542020400,2018-11-12 11:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.06,44.15,44.29,46.38,1019,,,93,2018,11,12,11
1542024000,2018-11-12 12:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,44.62,42.73,43.14,44.83,1020,,,93,2018,11,12,12
1542027600,2018-11-12 13:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,44.62,42.73,43.14,44.83,1020,,,93,2018,11,12,13
1542031200,2018-11-12 14:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,44.62,42.15,43.39,44.94,1021,,,91,2018,11,12,14
1542034800,2018-11-12 15:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,44.71,41.38,43.14,44.83,1022,,,88,2018,11,12,15
1542038400,2018-11-12 16:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,44.2,41.76,43.14,44.58,1023,,,91,2018,11,12,16
1542042000,2018-11-12 17:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,44.2,39.69,43.14,44.58,1024,,,84,2018,11,12,17
1542045600,2018-11-12 18:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,44.2,39.69,42.39,44.58,1024,,,84,2018,11,12,18
1542049200,2018-11-12 19:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,42.21,39.2,39.79,42.78,1024,,,89,2018,11,12,19
1542052800,2018-11-12 20:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,42.73,37,41.31,42.85,1024,,,80,2018,11,12,20
1542056400,2018-11-12 21:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,42.31,35.64,39.33,42.78,1025,,,77,2018,11,12,21
1542060000,2018-11-12 22:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,39.38,33.42,37.74,39.79,1025,,,79,2018,11,12,22
1542063600,2018-11-12 23:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,38.97,31.77,37.35,39.18,1026,,,75,2018,11,12,23
1542067200,2018-11-13 00:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,37.49,30.51,35.94,37.81,1027,,,75,2018,11,13,0
1542070800,2018-11-13 01:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,37.09,30.45,35.37,37.38,1028,,,76,2018,11,13,1
1542074400,2018-11-13 02:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,37.08,30.43,34.14,37.38,1030,,,76,2018,11,13,2
1542078000,2018-11-13 03:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,35.62,28.62,34.14,35.83,1031,,,74,2018,11,13,3
1542081600,2018-11-13 04:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,35.6,27.41,33.39,35.83,1031,,,70,2018,11,13,4
1542085200,2018-11-13 05:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,35.17,27.03,33.31,35.58,1032,,,70,2018,11,13,5
1542088800,2018-11-13 06:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,35.1,26.98,32.59,35.58,1033,,,70,2018,11,13,6
1542092400,2018-11-13 07:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,33.73,27,32.31,33.85,1032,,,74,2018,11,13,7
1542096000,2018-11-13 08:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,32.88,26.55,32.23,32.95,1032,,,75,2018,11,13,8
1542099600,2018-11-13 09:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,33.3,25.43,30.54,33.78,1033,,,70,2018,11,13,9
1542103200,2018-11-13 10:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,33.3,24.19,30.54,33.78,1033,,,66,2018,11,13,10
1542106800,2018-11-13 11:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,33.3,24.19,30.54,33.78,1033,,,66,2018,11,13,11
1542110400,2018-11-13 12:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,31.86,24.19,30.33,31.98,1033,,,70,2018,11,13,12
1542114000,2018-11-13 13:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,31.86,25.36,30.33,31.98,1033,,,74,2018,11,13,13
1542117600,2018-11-13 14:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,31.84,22.93,28.74,31.98,1034,,,66,2018,11,13,14
1542121200,2018-11-13 15:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,31.84,22.6,28.74,31.98,1035,,,65,2018,11,13,15
1542124800,2018-11-13 16:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,33.21,24.12,30.54,33.78,1035,,,66,2018,11,13,16
1542128400,2018-11-13 17:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,33.21,23.47,30.79,33.78,1036,,,64,2018,11,13,17
1542132000,2018-11-13 18:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,33.84,22.64,33.39,34.39,1035,,,60,2018,11,13,18
1542135600,2018-11-13 19:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,35.73,23.86,35.58,36.27,1034,,,59,2018,11,13,19
1542139200,2018-11-13 20:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,38.97,24.3,37.74,39.18,1033,,,53,2018,11,13,20
1542142800,2018-11-13 21:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,40.93,23.83,39.54,40.98,1033,,,48,2018,11,13,21
1542146400,2018-11-13 22:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,42.21,22.05,39.79,42.78,1033,,,42,2018,11,13,22
1542150000,2018-11-13 23:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,40.86,20.46,39.33,40.98,1033,,,41,2018,11,13,23
1542153600,2018-11-14 00:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,38.97,18.93,37.74,39.18,1033,,,41,2018,11,14,0
1542157200,2018-11-14 01:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,39.04,20.44,37.35,39.18,1033,,,44,2018,11,14,1
1542160800,2018-11-14 02:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,37.15,20.71,35.37,37.38,1033,,,48,2018,11,14,2
1542164400,2018-11-14 03:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,35.1,21.09,32.59,35.58,1034,,,53,2018,11,14,3
1542168000,2018-11-14 04:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,33.73,21.09,32.41,34.14,1034,,,56,2018,11,14,4
1542171600,2018-11-14 05:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,30.49,20.98,30.18,31.23,1034,,,64,2018,11,14,5
1542175200,2018-11-14 06:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,31.75,22.51,28.99,31.98,1034,,,65,2018,11,14,6
1542178800,2018-11-14 07:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,30.4,22.48,28.74,30.79,1034,,,69,2018,11,14,7
1542182400,2018-11-14 08:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,29.88,22.26,27.19,30.18,1034,,,70,2018,11,14,8
1542186000,2018-11-14 09:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,28.08,21.97,26.47,28.74,1033,,,75,2018,11,14,9
1542189600,2018-11-14 10:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,27.99,22.15,25.39,28.38,1033,,,76,2018,11,14,10
1542193200,2018-11-14 11:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,26.64,21.92,25.39,26.94,1033,,,80,2018,11,14,11
1542196800,2018-11-14 12:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,26.62,21.9,25.39,26.94,1033,,,80,2018,11,14,12
1542200400,2018-11-14 13:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,26.62,23.16,25.39,26.94,1033,,,85,2018,11,14,13
1542204000,2018-11-14 14:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,29.84,25.05,26.94,30.18,1034,,,80,2018,11,14,14
1542207600,2018-11-14 15:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,31.86,25.65,30.79,32.34,1034,,,75,2018,11,14,15
1542211200,2018-11-14 16:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,35.62,25.16,34.39,35.94,1034,,,63,2018,11,14,16
1542214800,2018-11-14 17:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,38.97,23.49,37.74,39.18,1033,,,51,2018,11,14,17
1542218400,2018-11-14 18:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,41.9,19.17,41.31,41.95,1033,,,37,2018,11,14,18
1542222000,2018-11-14 19:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,45.97,18.72,43.39,46.38,1031,,,31,2018,11,14,19
1542225600,2018-11-14 20:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.09,20.73,45.19,46.74,1030,,,34,2018,11,14,20
1542229200,2018-11-14 21:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,47.97,20.95,46.74,48.18,1029,,,32,2018,11,14,21
1542232800,2018-11-14 22:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,48.38,21.92,46.99,48.79,1028,,,33,2018,11,14,22
1542236400,2018-11-14 23:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.51,22.26,45.19,47.25,1028,,,36,2018,11,14,23
1542240000,2018-11-15 00:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,42.85,23.07,41.31,43.39,1028,,,43,2018,11,15,0
1542243600,2018-11-15 01:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,39.63,25.65,39.18,41.59,1028,,,55,2018,11,15,1
1542247200,2018-11-15 02:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,37.74,26.62,37.38,40.23,1028,,,62,2018,11,15,2
1542250800,2018-11-15 03:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,37.24,27.86,36.91,43.14,1028,,,67,2018,11,15,3
1542254400,2018-11-15 04:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,34.07,27.57,33.78,37.99,1028,,,75,2018,11,15,4
1542258000,2018-11-15 05:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,35.35,27.79,34.93,36.55,1028,,,72,2018,11,15,5
1542261600,2018-11-15 06:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,33.51,27.66,32.31,36.55,1027,,,77,2018,11,15,6
1542265200,2018-11-15 07:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,33.55,27.7,32.95,36.19,1027,,,77,2018,11,15,7
